#000000,#000055,#0000AA,#0000FF,#005500,#005555,#0055AA,#0055FF,#00AA00,#00AA55,#00AAAA,#00AAFF,#00FF00,#00FF55,#00FFAA,#00FFFF,#550000,#550055,#5500AA,#5500FF,#555500,#555555,#5555AA,#5555FF,#55AA00,#55AA55,#55AAAA,#55AAFF,#55FF00,#55FF55,#55FFAA,#55FFFF,#AA0000,#AA0055,#AA00AA,#AA00FF,#AA5500,#AA5555,#AA55AA,#AA55FF,#AAAA00,#AAAA55,#AAAAAA,#AAAAFF,#AAFF00,#AAFF55,#AAFFAA,#AAFFFF,#FF0000,#FF0055,#FF00AA,#FF00FF,#FF5500,#FF5555,#FF55AA,#FF55FF,#FFAA00,#FFAA55,#FFAAAA,#FFAAFF,#FFFF00,#FFFF55,#FFFFAA,#FFFFFF,Mean,Variance,Entropy,Contrast,Homogeneity,Correlation,Energy,huMoment 1,huMoment 2,huMoment 3,huMoment 4,huMoment 5,huMoment 6,huMoment 7,Area,Perimeter,Label
1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,524.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,65.0,0.0,0.0,12.0,1734.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.4507992007992,3107.5058210396,5.236355916739083,779.0971794871799,0.4096353678074757,0.8725176677210082,0.29934840479885866,0.21575161700102038,0.8961980230943466,1.038258726858043,1.7994634222522474,-3.2387793261143485,-2.2578568368527616,3.7414508618821776,1277.5,277.0365777015686,Pear
2673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,1.0,0.0,0.0,215.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,839.0,1754.0,1.0,0.0,0.0,184.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,71.60359550561797,1686.017919656609,5.935794653276131,675.7201329970188,0.3565312411688541,0.7969115824354864,0.22355499434048404,0.15343807505734938,2.229753345596411,3.8233020008366823,2.123197214822799,5.44872081882134,3.258099593672149,-5.144210142004071,2904.0,608.4751752614975,Apple
1104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,342.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,561.0,0.0,0.0,16.0,2022.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,103.88333333333334,2728.0340079365083,5.155976394491778,718.0454324586974,0.41637410491733395,0.8644342026399121,0.23494864011376584,0.18029252756652142,0.5973228787540042,1.1947670803151174,1.3607867264103755,2.6444161162530095,1.7513660873316743,-3.4261902490603147,1699.0,384.7350639104843,Lemon
2116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,34.0,0.0,0.0,17.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,14.0,5633.0,29.0,0.0,0.0,23.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,92.67112359550562,1926.4948740184325,5.559376829485112,849.8005044714515,0.280368486867004,0.7712820976606647,0.19952418964031304,0.7903713031904708,3.4091304996951317,5.125804514396353,7.614689975949083,14.871207915795376,-9.322761116739414,13.988634695336,7938.5,337.0954523086548,Lychee
1299.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,260.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2459.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,108.875,3466.683288043478,5.457823462249572,1004.526136363636,0.34914666865292826,0.8525883233820315,0.24222837731541602,0.025854695956111038,0.27204320072287447,0.7134489797180373,1.5110432484384702,-2.6233651174930155,-1.6489258400710893,-4.35199881341553,1355.0,309.96551060676575,Limes
3148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,0.0,0.0,0.0,285.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,1368.0,2735.0,1.0,0.0,0.0,240.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,75.29309278350516,1837.5688388882984,5.778300415305741,719.2298947368425,0.3513123504564151,0.8013763839036644,0.23805219521237225,0.1508746719548263,3.0872752609997036,2.997788402134628,3.1144989506638026,6.833652573472819,-4.713735144303512,6.181142696783579,3108.5,626.6589418649673,Apple
3883.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.21756097560976,557.5512038072576,3.839000188458806,1019.3612820512815,0.6452458942418471,0.11019740385235327,0.26637619781799354,0.09483844185427319,0.3402427894270602,1.0296663355792048,1.864307922427374,-3.3888775037684042,-2.0819446844919325,3.5724279644691457,1479.5,288.55129611492157,Grape
1141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,2.0,0.0,0.0,289.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,1207.0,1946.0,0.0,0.0,0.0,76.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,82.91879310344828,1328.753922681332,5.755578225041668,653.6483928571429,0.29272670402914014,0.747927291706954,0.16939982591610944,0.07749746851974929,0.36791956710637175,0.687443591471945,1.4954481526208379,-2.789953221712435,-1.884599916124218,2.6951344346875263,1458.0,316.8528119325638,Apple
1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1.0,0.0,0.0,212.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,297.0,1200.0,0.0,0.0,0.0,17.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,70.88288888888889,1344.0585072098763,5.870211836340741,666.7015873015871,0.31039859088540467,0.7467757389116597,0.20580195804606075,0.5786906032542999,1.6132475290424162,2.411482685958047,2.7344076256916887,5.379253512433572,3.6570597525927586,-5.582322581142996,944.0,187.05382227897644,Apple
542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1155.0,0.0,0.0,0.0,300.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,100.27494553376906,2258.12614787285,5.485194753273851,549.1981859410433,0.33783716484030174,0.8767194292578757,0.2140097083898115,0.3201317035669771,0.7907376299772683,1.4541407833904416,2.3679725862288774,-4.279179368389651,-2.766370002584479,5.859294959220972,629.5,162.81118214130402,Apple
508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,3.0,1420.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,116.61960784313726,3160.378831218762,4.619010625357554,771.34693877551,0.42213797127852115,0.8753483465110103,0.22758819591998997,0.34551634340059145,0.8407200067882198,1.5133125008782924,2.320703980618941,-5.1624323920597375,-3.160103483668918,-4.240805389094507,612.5,152.81118297576904,Lemon
532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,234.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5338266384778,2723.165346244787,5.115325417595385,952.9684385382063,0.3563115555510122,0.8228616187008561,0.2531165768118271,0.38080937122837716,0.9091987938826822,1.7224631540687492,2.6664535829362177,-4.871608620236516,-3.1251666192757144,-5.51999121474473,595.5,143.63960886001587,Limes
4387.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.98652173913043,406.2528618147448,3.7921716630293747,665.1599999999999,0.6523062700889699,0.16974660174532233,0.26557559701010297,0.4367519798351729,1.0515306113612337,1.850148354779067,2.6940378007474752,-5.845153944837373,-3.5599019646944785,4.96995495568428,774.0,155.05382204055786,Grape
1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,710.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,184.0,0.0,0.0,9.0,1992.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.47340425531915,2552.574824581259,5.786040929990417,658.9580981328706,0.34833819769673857,0.867954861019994,0.22036452774160845,0.15409590984287003,0.5967190692211922,1.3075767397776707,1.6470294295333334,3.162965602048339,2.165566931213627,-3.518260193571707,1766.0,386.73506140708923,Pear
914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,53.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,279.0,745.0,0.0,0.0,0.0,183.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,80.67292784734646,2358.967859823655,5.923320804894132,712.4993894993895,0.3395408376482201,0.8469444606470211,0.23785012899315644,0.12496899471886995,0.44088798699051385,1.0434514416103464,1.7842121707222645,-3.3967069100187155,-2.1069496849577822,3.309173307340777,1203.5,271.09545254707336,Apple
1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.0,1.0,0.0,0.0,119.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,425.0,1085.0,0.0,0.0,0.0,74.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,68.1064,1798.09707904,5.7759827363266245,600.3104081632652,0.36752706291720083,0.8319182264085943,0.2627576183751116,0.1614943596427521,0.6115811396266362,1.0535422698507833,1.488380073918126,2.850925535463047,2.172040888853076,2.9909929908629223,1752.0,350.04876935482025,Apple
360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,691.0,0.0,0.0,0.0,246.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.24407894736842,1943.1147675727145,5.351730904528237,915.7063711911358,0.29199489295788256,0.754577850121905,0.2044614081689299,0.4102110792340737,1.0346252476154594,1.5867898093442336,2.512204910274547,-4.598242725522141,-3.051854653179277,-4.966706536108941,503.5,131.49747395515442,Limes
1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,272.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,122.0,0.0,0.0,0.0,2212.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,98.28912037037037,3143.5596964484735,5.0708838499734075,680.933413461538,0.43933933678527887,0.8909891509647423,0.2994161910675046,0.17979378051089162,0.8991633449446887,0.9452257475458061,1.6799951373840303,-2.992645864204057,-2.129585981311536,-4.858434671713873,1348.5,298.0071405172348,Pear
2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,1465.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,536.0,0.0,0.0,2.0,2850.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,95.36536585365853,2519.816751695419,5.943466526587218,655.3083750000002,0.3129927076488639,0.8664651237439158,0.2094346743318787,0.038776105841952554,0.7104170455568957,0.7024859268330175,1.282763022509639,3.638820950229723,-2.6398129963513033,2.275795154273643,1885.5,435.2619730234146,Pear
638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,189.0,155.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1279.0,13.0,0.0,0.0,0.0,0.0,0.0,127.40978723404255,4421.432499954731,4.893830403065118,1369.7817777777775,0.4192585304461945,0.842832541783401,0.23420240270351347,0.321042991707191,0.8013951899410202,1.4188224385992756,2.3290632824214654,-4.245119020480776,-2.7556397405154613,4.579892085532581,682.0,164.22539579868317,Lemon
1139.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,811.0,0.0,0.0,0.0,354.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0,183.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.53551020408163,2581.8205757601,5.849539503621323,609.2865472719695,0.30468806868573167,0.8784221907564775,0.20218280209718517,-0.01288605211197803,0.18141574923045728,0.6726336385873221,1.459498653920985,-2.549631516616726,-1.5596996956343003,3.0151557676382787,1316.0,317.6223636865616,Limes
1093.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,272.0,0.0,0.0,3.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2586.0,396.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0.0,0.0,4.0,0.0,117.49591836734695,3143.3707996668054,5.8046358763897405,942.4768085106384,0.3288768466811543,0.8452677353331047,0.18406290626605237,-0.0024287445283995824,0.16402011943349293,0.6415605285375767,1.3902969313330835,-2.8182679866195675,-1.690738770410481,2.4415006806595456,1264.0,304.7939374446869,Limes
2780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772.0,1.0,0.0,0.0,75.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,1503.0,1137.0,0.0,0.0,0.0,40.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,66.00020618556701,1323.8511339781062,5.55652134737484,757.8320000000003,0.3582776155707537,0.7099176717800125,0.23859083068620782,0.16622871329169375,3.355310527260573,3.5354804396842807,3.0291272223448504,-6.572076746970461,5.048016813668701,6.389223071557769,3182.0,607.1025941371918,Apple
1215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,399.0,0.0,0.0,15.0,2042.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,102.99675,3178.6552394375,4.9158848024293675,695.2864795918366,0.4515199910876361,0.888188763796172,0.2762256866148695,0.039065426888542365,0.241851647072618,0.748968479272502,1.6040500110316225,-2.7810665893506656,-1.726361290958353,4.096543403541746,1288.0,289.6223638057709,Lemon
2117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,14.0,0.0,0.0,55.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3411.0,72.0,0.0,0.0,465.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,28.0,329.0,0.0,0.0,0.0,0.0,0.0,98.93594936708861,2677.5672899214874,5.626535239343759,870.2379230173078,0.2905596883717701,0.8331120061457089,0.23041403587952725,0.7824737194220924,2.8826192654964276,4.359992486161645,6.024870068912268,-11.286023597842435,-7.554901743236119,11.50058548496612,6873.5,318.2670259475708,Lychee
8424.0,920.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,386.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8189,489.13810279,4.851610102346489,600.3619387755098,0.5897575841945534,0.36972885742196354,0.18109830250082326,0.4364469083265227,1.0877915978722676,1.7128563234085281,2.662092186505092,-4.849647677366176,-3.206004916770576,-6.563110206385766,747.5,154.8111822605133,Grape
339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,524.0,0.0,0.0,0.0,252.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.54880952380952,2254.8488081065757,5.789432030955382,819.1817042606519,0.26550216662442894,0.809997200963774,0.16952298323965062,0.4141346761576836,1.0506865249733541,1.5729401750430447,2.4650154554965447,-4.657689797657398,-3.0967741334280583,-4.613564507480081,481.5,128.6690468788147,Limes
2835.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,187.0,0.0,0.0,14.0,748.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,6.0,4606.0,60.0,0.0,0.0,30.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,80.9719587628866,1922.5035435859284,5.658547867735045,790.377656217126,0.32318125071633386,0.7900785280215393,0.24816435289182218,0.37253723902977043,2.8751985896057644,3.697564879114616,3.225646978204827,8.484470790396353,-4.748117880400967,6.687308162146927,4341.0,751.8721439838409,Lychee
1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,542.0,0.0,0.0,0.0,206.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1845.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0,0.0,0.0,0.0,1.0,0.0,106.83466666666666,2841.8442204444445,5.836596907275465,662.7471655328799,0.31206156139993774,0.8801525664460701,0.20780336590620285,-0.012838818261257861,0.15817432873396337,0.6842441176097579,1.4717440423623862,-2.701334831774948,-1.6351798650410874,-2.6991767703968175,1282.0,305.96550953388214,Limes
1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,21.0,0.0,0.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,0.0,3311.0,26.0,0.0,0.0,8.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,94.86,1798.01165,5.464281866659095,781.9926086956522,0.27182480135012155,0.7758423257872926,0.1849656382536864,-0.008260741317000253,0.13462713000393836,0.6344622879341243,1.3617040480596925,-3.1353453902640664,-1.7770984584412135,2.3659789890781826,1231.5,302.8944413661957,Lychee
3038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.0,0.0,0.0,0.0,49.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,1505.0,1490.0,0.0,0.0,0.0,46.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,65.76121212121213,1452.00560661157,5.5451471852348,721.1480412371129,0.38050989810036545,0.7492315841873165,0.25404560603102483,0.14875475157611243,3.2912229357345613,4.212691656112042,2.7761871675230916,-6.542925000840602,4.557950681281391,6.343584927525471,3099.0,610.073156118393,Apple
2745.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346.0,2.0,0.0,0.0,162.0,339.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,943.0,0.0,0.0,0.0,882.0,1130.0,0.0,0.0,0.0,48.0,337.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,65.1052,1300.89053296,5.74682485110333,835.2851020408159,0.3457677655359854,0.6750045494155719,0.21127600919565095,0.16552198350975528,2.5287418203442185,2.8157523949702457,3.16004184198389,6.156572252622443,-5.771755140979076,-6.852530243743539,3321.0,652.9604575634003,Apple
1167.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,741.0,0.0,0.0,2.0,554.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,286.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,102.48977272727272,3060.2126226756195,5.780195193773842,834.8528571428569,0.33208503725466576,0.8606388997975342,0.23348737626536348,-0.0006545104981289836,0.1974039548019871,0.6820013711962001,1.4975534340072516,-2.6423310137156077,-1.6155921706299747,2.912445901928616,1294.0,306.1076457500458,Limes
472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,27.0,1628.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,5.0,0.0,0.0,0.0,0.0,0.0,124.65051020408163,2873.1278568825487,5.083641635879847,895.8357142857144,0.4356493388228979,0.8364608348662387,0.17363575151104726,0.28393501483444866,0.7612213288044198,1.0903461207651242,1.73428615599295,3.47704446453275,3.677322693614591,3.2000908857232644,632.5,167.982754945755,Lemon
